problem_solution_key,id,title,solution_column,solution_index,source_broad_tag,source_broad_score,BACKTRACKING,BFS,BINARY_SEARCH,BITMASK,BRUTE_FORCE,COMBINATORICS,DFS,DIJKSTRA,DP,FENWICK_TREE,GCD_LCM,GEOMETRY,GRAPH,GREEDY,MATH,MODULAR_ARITHMETIC,PARAMETRIC_SEARCH,PREFIX_SUM,PRIORITY_QUEUE,SEGMENT_TREE,SIEVE,SIMULATION,SORTING,STACK,TOPO_SORT,TREE,TWO_POINTERS,UNION_FIND,recheck_best_candidate,recheck_best_score,recheck_decision,recheck_reason
126_B_solution_14,126_B,Password,solution_14,14,MATH,60,,,90,,0,0,,,0,,0,0,,0,,70,85,,,,0,,,,,,,,BINARY_SEARCH,90,LIKELY_SPECIFIC_ALGORITHM,MATH 태그보다는 구체적으로 STRING_HASHING과 BINARY_SEARCH가 풀이의 핵심 구조를 결정함
1217_C_solution_9,1217_C,The Number Of Good Substrings,solution_9,9,BITMASK,80,0,0,,,95,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"BITMASK는 이진수 값을 표현하는 수단일 뿐, 실제 풀이의 핵심 구조는 제한된 범위의 전수 조사(BRUTE_FORCE)임"
1217_C_solution_10,1217_C,The Number Of Good Substrings,solution_10,10,BITMASK,70,0,0,,,95,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"이진수 변환은 수단일 뿐이며, 핵심은 제한된 범위의 전수 조사(BRUTE_FORCE)임"
1217_C_solution_17,1217_C,The Number Of Good Substrings,solution_17,17,MATH,60,,,0,,95,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"수학적 성질(이진수 값의 범위)을 이용하지만, 실제 구현의 핵심은 제한된 범위 내의 전수조사이므로 BRUTE_FORCE가 더 적절함"
1217_C_solution_18,1217_C,The Number Of Good Substrings,solution_18,18,MATH,60,,,0,,95,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,수학적 성질을 이용했으나 구현 핵심은 제한된 범위의 브루트포스임
1217_C_solution_19,1217_C,The Number Of Good Substrings,solution_19,19,MATH,65,,,0,,95,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"단순 이진수-십진수 변환이라는 수학적 성질을 이용하지만, 풀이의 구조적 핵심은 BRUTE_FORCE 탐색임"
1217_C_solution_20,1217_C,The Number Of Good Substrings,solution_20,20,MATH,65,,,0,,95,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"단순 이진수-십진수 변환은 보조 수단이며, 전체 구조는 BRUTE_FORCE임"
1167_E_solution_7,1167_E,Range Deleting,solution_7,7,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,30,0,,,95,0,TWO_POINTERS,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY한 선택 과정이 포함되어 있으나, 실제 시간복잡도와 풀이 구조는 TWO_POINTERS의 경계 탐색이 핵심임"
1366_D_solution_1,1366_D,Two Divisors,solution_1,1,MATH,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,
1366_D_solution_2,1366_D,Two Divisors,solution_2,2,MATH,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,
1366_D_solution_3,1366_D,Two Divisors,solution_3,3,MATH,80,,,0,,0,0,,,0,,30,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,LIKELY_SPECIFIC_ALGORITHM,단순 MATH 태그보다 구체적인 NUMBER_THEORY 및 SIEVE 알고리즘이 시간복잡도와 풀이 구조를 결정함
1366_D_solution_4,1366_D,Two Divisors,solution_4,4,MATH,80,,,0,,0,0,,,0,,30,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,LIKELY_SPECIFIC_ALGORITHM,단순 MATH 태그보다 구체적인 NUMBER_THEORY 및 SIEVE 알고리즘이 시간복잡도와 풀이 구조를 결정함
1366_D_solution_5,1366_D,Two Divisors,solution_5,5,MATH,85,,,0,,0,0,,,0,,30,0,,0,,0,0,,,,100,,,,,,,,SIEVE,100,LIKELY_SPECIFIC_ALGORITHM,단순 MATH보다는 SIEVE와 NUMBER_THEORY의 구체적인 성질(소인수 분해)을 이용한 풀이임
1366_D_solution_6,1366_D,Two Divisors,solution_6,6,MATH,85,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,100,,,,,,,,SIEVE,100,LIKELY_SPECIFIC_ALGORITHM,단순 MATH보다는 선형 체(Linear Sieve)와 소인수 분해라는 구체적인 Number Theory 기법이 핵심임
1167_E_solution_19,1167_E,Range Deleting,solution_19,19,GREEDY,65,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,95,0,TWO_POINTERS,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY한 선택으로 r를 결정하지만, l과 r의 관계를 이용한 TWO_POINTERS 구조가 더 구체적인 설명임"
1167_E_solution_20,1167_E,Range Deleting,solution_20,20,GREEDY,65,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,95,0,TWO_POINTERS,95,LIKELY_SPECIFIC_ALGORITHM,"최적의 r를 탐색하는 과정이 Greedy하지만, 전형적인 Two Pointers 구조로 분석됨"
1366_D_solution_7,1366_D,Two Divisors,solution_7,7,MATH,95,,,0,,0,0,,,0,,20,0,,0,,0,0,,,,80,,,,,,,,SIEVE,80,LIKELY_SPECIFIC_ALGORITHM,MATH 태그보다 더 구체적인 NUMBER_THEORY 및 SIEVE가 핵심임
1366_D_solution_8,1366_D,Two Divisors,solution_8,8,MATH,95,,,0,,0,0,,,0,,40,0,,0,,0,0,,,,85,,,,,,,,SIEVE,85,LIKELY_SPECIFIC_ALGORITHM,"단순 MATH보다 NUMBER_THEORY, SIEVE, GCD_LCM 등 구체적인 알고리즘들이 결합되어 작동함"
1366_D_solution_9,1366_D,Two Divisors,solution_9,9,MATH,85,,,0,,0,0,,,0,,40,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 NUMBER_THEORY와 SIEVE라는 구체적인 알고리즘이 풀이의 핵심을 더 정확히 설명함
1366_D_solution_10,1366_D,Two Divisors,solution_10,10,MATH,85,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,LIKELY_SPECIFIC_ALGORITHM,MATH라는 일반적인 태그보다 NUMBER_THEORY 및 SIEVE가 훨씬 구체적이고 정확한 분류임
1366_D_solution_11,1366_D,Two Divisors,solution_11,11,MATH,80,,,0,,0,0,,,0,,20,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 소인수 분해를 위한 SIEVE와 NUMBER_THEORY가 더 구체적이고 핵심적인 알고리즘임
1366_D_solution_12,1366_D,Two Divisors,solution_12,12,MATH,80,,,0,,0,0,,,0,,10,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,LIKELY_SPECIFIC_ALGORITHM,MATH라는 일반적인 태그보다 SIEVE와 NUMBER_THEORY가 풀이의 시간복잡도와 논리를 결정하는 핵심 알고리즘임
1366_D_solution_15,1366_D,Two Divisors,solution_15,15,MATH,95,,,0,,0,0,,,0,,40,0,,0,,0,0,,,,98,,,,,,,,SIEVE,98,LIKELY_SPECIFIC_ALGORITHM,넓은 의미의 MATH보다 SIEVE와 NUMBER_THEORY(소인수 분해)라는 구체적인 기법이 핵심임
1366_D_solution_16,1366_D,Two Divisors,solution_16,16,MATH,95,,,0,,0,0,,,0,,30,0,,0,,0,0,,,,98,,,,,,,,SIEVE,98,LIKELY_SPECIFIC_ALGORITHM,단순 MATH보다 SIEVE를 이용한 소인수 분해(NUMBER_THEORY)라는 구체적인 알고리즘이 핵심임
1366_D_solution_17,1366_D,Two Divisors,solution_17,17,MATH,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,
1366_D_solution_18,1366_D,Two Divisors,solution_18,18,MATH,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,
1366_D_solution_19,1366_D,Two Divisors,solution_19,19,MATH,85,,,0,,0,0,,,0,,10,0,,0,,0,0,,,,100,,,,,,,,SIEVE,100,LIKELY_SPECIFIC_ALGORITHM,단순 MATH보다는 SIEVE를 이용한 NUMBER_THEORY 풀이가 훨씬 구체적이고 핵심적임
1366_D_solution_20,1366_D,Two Divisors,solution_20,20,MATH,85,,,0,,0,0,,,0,,10,0,,0,,0,0,,,,100,,,,,,,,SIEVE,100,LIKELY_SPECIFIC_ALGORITHM,일반적인 MATH보다 SIEVE와 NUMBER_THEORY의 소인수 분해 원리가 풀이의 핵심임
1554_C_solution_3,1554_C,Mikasa,solution_3,3,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,MSB부터 최적의 선택을 하는 전형적인 비트 그리디 풀이임
1554_C_solution_3,1554_C,Mikasa,solution_3,3,MATH,70,,,0,,0,0,,,0,,0,0,,90,,0,0,,,,0,,,,,,,,GREEDY,90,KEEP_ORIGINAL,XOR의 수학적 성질을 이용한 그리디 풀이이므로 MATH 태그가 적절함
1554_C_solution_4,1554_C,Mikasa,solution_4,4,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,상위 비트부터 최적의 x를 결정하는 그리디 전략임
1554_C_solution_4,1554_C,Mikasa,solution_4,4,MATH,70,,,0,,0,0,,,0,,0,0,,90,,0,0,,,,0,,,,,,,,GREEDY,90,KEEP_ORIGINAL,XOR 연산의 비트별 독립성과 수학적 성질을 이용한 풀이임
1554_C_solution_1,1554_C,Mikasa,solution_1,1,GREEDY,85,,,20,,,,,,0,0,,,0,,,,20,,0,0,,,0,0,,,0,0,BINARY_SEARCH,20,KEEP_ORIGINAL,"비트 위치별 최적 선택을 수행하는 전형적인 비트 그리디 풀이이며, 다른 구체적인 알고리즘이 핵심을 대체하지 않음"
1554_C_solution_1,1554_C,Mikasa,solution_1,1,BITMASK,70,0,0,,,0,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,LIKELY_SPECIFIC_ALGORITHM,BITMASK라는 넓은 태그보다 BIT_MANIPULATION이라는 구체적인 비트 조작 기법이 풀이의 핵심임
1554_C_solution_2,1554_C,Mikasa,solution_2,2,GREEDY,85,,,20,,,,,,0,0,,,0,,,,20,,0,0,,,0,0,,,0,0,BINARY_SEARCH,20,KEEP_ORIGINAL,"상위 비트부터 최소값을 결정하는 그리디 전략이 비트 조작과 결합된 형태이며, 다른 대체 알고리즘이 없음"
1554_C_solution_2,1554_C,Mikasa,solution_2,2,BITMASK,70,0,0,,,0,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,LIKELY_SPECIFIC_ALGORITHM,단순 비트마스크(집합 표현)가 아니라 비트 단위 조작 및 생성 논리가 핵심이므로 BIT_MANIPULATION이 더 적절함
1554_C_solution_5,1554_C,Mikasa,solution_5,5,GREEDY,80,,,20,,,,,,0,0,,,0,,,,20,,0,0,,,0,0,,,0,0,BINARY_SEARCH,20,KEEP_ORIGINAL,비트 단위의 최적 선택이 전체 최적해를 보장하는 전형적인 비트 그리디 문제임
1554_C_solution_5,1554_C,Mikasa,solution_5,5,BITMASK,70,0,0,,,0,,0,,0,,,,,,50,,,,,,,0,,,,,,,MATH,50,KEEP_ORIGINAL,BITMASK는 상태 표현이 아니라 XOR 연산의 비트 단위 특성을 이용한 풀이임
1554_C_solution_6,1554_C,Mikasa,solution_6,6,GREEDY,85,,,20,,,,,,0,0,,,0,,,,20,,0,0,,,0,0,,,0,0,BINARY_SEARCH,20,KEEP_ORIGINAL,상위 비트부터 결정하는 그리디 방식이 최적해를 찾는 가장 직접적인 방법임
1554_C_solution_6,1554_C,Mikasa,solution_6,6,BITMASK,75,0,0,,,0,,0,,0,,,,,,50,,,,,,,0,,,,,,,MATH,50,KEEP_ORIGINAL,BITMASK는 상태 표현이 아닌 비트별 연산의 성질을 활용한 것임
1554_C_solution_7,1554_C,Mikasa,solution_7,7,GREEDY,95,,,30,,,,,,0,0,,,0,,,,30,,0,0,,,0,0,,,0,0,BINARY_SEARCH,30,KEEP_ORIGINAL,"비트별 최적 선택을 수행하는 전형적인 그리디 구조이며, 다른 후보 알고리즘이 핵심 구조를 대체하지 않음"
1554_C_solution_7,1554_C,Mikasa,solution_7,7,MATH,60,,,0,,0,0,,,0,,0,0,,95,,0,0,,,,0,,,,,,,,GREEDY,95,KEEP_ORIGINAL,"XOR 연산 성질을 이용한 수학적 접근이 포함되어 있으나, 전체 구조는 그리디 탐색임"
1554_C_solution_8,1554_C,Mikasa,solution_8,8,GREEDY,90,,,30,,,,,,0,0,,,0,,,,30,,0,0,,,0,0,,,0,0,BINARY_SEARCH,30,KEEP_ORIGINAL,비트 단위로 최적의 값을 결정해 나가는 그리디 전략이 명확함
1554_C_solution_8,1554_C,Mikasa,solution_8,8,MATH,60,,,0,,0,0,,,0,,0,0,,90,,0,0,,,,0,,,,,,,,GREEDY,90,KEEP_ORIGINAL,"XOR의 수학적 성질을 이용하고 있으나, 전체적인 풀이 구조는 그리디함"
1554_C_solution_9,1554_C,Mikasa,solution_9,9,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트 단위로 최솟값을 결정하는 그리디 방식이 적절하며, 다른 특정 알고리즘으로 대체되지 않음."
1554_C_solution_9,1554_C,Mikasa,solution_9,9,BITMASK,95,0,0,,,0,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,LIKELY_SPECIFIC_ALGORITHM,단순한 상태 마스킹이 아니라 비트 연산 자체를 이용한 값 생성(BIT_MANIPULATION)이 핵심임.
1554_C_solution_10,1554_C,Mikasa,solution_10,10,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"최상위 비트부터 최적의 선택을 내려가는 그리디 전략이 핵심이며, 다른 구체적인 알고리즘으로 대체되지 않음."
1554_C_solution_10,1554_C,Mikasa,solution_10,10,BITMASK,95,0,0,,,0,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,LIKELY_SPECIFIC_ALGORITHM,상태 표현을 위한 마스킹이 아니라 비트 연산 자체를 통한 값 최적화(BIT_MANIPULATION)가 핵심임.
1554_C_solution_13,1554_C,Mikasa,solution_13,13,GREEDY,95,,,20,,,,,,0,0,,,0,,,,20,,0,0,,,0,0,,,0,0,BINARY_SEARCH,20,LIKELY_SPECIFIC_ALGORITHM,"그리디하게 선택하지만, 그 선택의 근거가 비트 연산의 성질(XOR)에 완전히 의존하므로 BIT_MANIPULATION이 더 구체적인 핵심 알고리즘임"
1554_C_solution_13,1554_C,Mikasa,solution_13,13,BITMASK,90,0,0,,,0,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,LIKELY_SPECIFIC_ALGORITHM,부분집합을 표현하는 BITMASK보다는 비트 단위 조작인 BIT_MANIPULATION이 더 정확한 표현임
1554_C_solution_14,1554_C,Mikasa,solution_14,14,GREEDY,95,,,20,,,,,,0,0,,,0,,,,20,,0,0,,,0,0,,,0,0,BINARY_SEARCH,20,LIKELY_SPECIFIC_ALGORITHM,비트 연산 결과의 단조성을 이용하여 그리디하게 결정하므로 BIT_MANIPULATION이 더 핵심적인 분류임
1554_C_solution_14,1554_C,Mikasa,solution_14,14,BITMASK,90,0,0,,,0,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,LIKELY_SPECIFIC_ALGORITHM,비트셋 관리보다는 비트 연산자(^)의 성질을 이용한 계산이므로 BIT_MANIPULATION이 적절함
1366_D_solution_13,1366_D,Two Divisors,solution_13,13,MATH,85,,,0,,0,0,,,0,,40,0,,0,,0,0,,,,100,,,,,,,,SIEVE,100,LIKELY_SPECIFIC_ALGORITHM,MATH/NUMBER_THEORY 범주 내에서 SPF 배열을 생성하는 SIEVE 기법이 시간복잡도와 코드 구조를 결정하는 핵심임
1366_D_solution_14,1366_D,Two Divisors,solution_14,14,MATH,85,,,0,,0,0,,,0,,40,0,,0,,0,0,,,,60,,,,,,,,SIEVE,60,KEEP_ORIGINAL,Trial Division과 소수 전처리를 통한 수론적 풀이가 적절함
1554_C_solution_11,1554_C,Mikasa,solution_11,11,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트 단위 결정 과정이 그리디하지만, 이는 비트 조작의 전형적인 패턴이며 다른 특정 알고리즘으로 대체되지 않음"
1554_C_solution_12,1554_C,Mikasa,solution_12,12,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,비트 결정 과정이 그리디하지만 이는 비트 연산 문제의 전형적인 구조임
1554_C_solution_15,1554_C,Mikasa,solution_15,15,GREEDY,90,,,20,,,,,,0,0,,,0,,,,20,,0,0,,,0,0,,,0,0,BINARY_SEARCH,20,KEEP_ORIGINAL,"비트 단위 결정 과정이 전형적인 그리디 전략이며, 다른 구체적인 알고리즘으로 대체되지 않음"
1554_C_solution_15,1554_C,Mikasa,solution_15,15,BITMASK,95,0,0,,,0,,0,,0,,,,,,60,,,,,,,0,,,,,,,MATH,60,LIKELY_SPECIFIC_ALGORITHM,"BITMASK는 상태 표현 방식일 뿐, 실제 핵심은 비트 단위의 그리디한 결정 과정(BIT_MANIPULATION)임"
1554_C_solution_16,1554_C,Mikasa,solution_16,16,BITMASK,70,0,0,,,0,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,LIKELY_SPECIFIC_ALGORITHM,단순 비트마스크 표현보다 비트 연산 자체의 성질을 이용하려 함
818_F_solution_1,818_F,Level Generation,solution_1,1,MATH,80,,,70,,0,0,,,0,,0,0,,0,,0,95,,,,0,,,,,,,,PARAMETRIC_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,"수학적 성질을 이용하지만, 이를 통해 답을 찾는 전체 제어 구조는 Parametric Search임"
818_F_solution_2,818_F,Level Generation,solution_2,2,MATH,95,,,85,,0,80,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BINARY_SEARCH,85,KEEP_ORIGINAL,조합론적(Combinatorics) 성질을 이용한 수식 도출이 풀이의 핵심이므로 MATH 분류가 적절함
1554_C_solution_17,1554_C,Mikasa,solution_17,17,GREEDY,85,,,20,,,,,,0,0,,,0,,,,10,,0,0,,,0,0,,,0,0,BINARY_SEARCH,20,KEEP_ORIGINAL,"비트 단위 결정 과정이 전형적인 그리디 전략(MSB부터 최선의 선택을 함)을 따르고 있으며, 다른 구체적 알고리즘으로 대체되지 않음"
1554_C_solution_18,1554_C,Mikasa,solution_18,18,GREEDY,85,,,20,,,,,,0,0,,,0,,,,10,,0,0,,,0,0,,,0,0,BINARY_SEARCH,20,KEEP_ORIGINAL,MSB부터 최적의 x 비트를 결정하는 그리디 방식이 정답을 보장하며 가장 효율적인 구조임
1554_C_solution_19,1554_C,Mikasa,solution_19,19,GREEDY,90,,,40,,,,,,0,0,,,0,,,,40,,0,0,,,0,0,,,0,0,BINARY_SEARCH,40,KEEP_ORIGINAL,"비트 단위 결정 구조가 매우 명확한 그리디 풀이이며, 다른 후보 알고리즘이 핵심 구조를 대체하지 않음"
1554_C_solution_19,1554_C,Mikasa,solution_19,19,BITMASK,95,0,0,,,0,,0,,0,,,,,,50,,,,,,,0,,,,,,,MATH,50,KEEP_ORIGINAL,상태 표현으로서의 비트마스크가 아니라 비트 연산 자체의 성질을 이용한 문제이므로 BITMASK/BIT_MANIPULATION이 적절함
1554_C_solution_20,1554_C,Mikasa,solution_20,20,GREEDY,90,,,40,,,,,,0,0,,,0,,,,40,,0,0,,,0,0,,,0,0,BINARY_SEARCH,40,KEEP_ORIGINAL,상위 비트부터 결정하는 그리디 전략이 문제 해결의 핵심이며 다른 후보가 이를 대체하지 않음
1554_C_solution_20,1554_C,Mikasa,solution_20,20,BITMASK,95,0,0,,,0,,0,,0,,,,,,50,,,,,,,0,,,,,,,MATH,50,KEEP_ORIGINAL,비트 연산의 성질을 이용한 최적화 문제이므로 BITMASK/BIT_MANIPULATION 분류가 적절함
818_F_solution_3,818_F,Level Generation,solution_3,3,MATH,100,,,90,,0,70,,,0,,0,0,,0,,0,30,,,,0,,,,,,,,BINARY_SEARCH,90,KEEP_ORIGINAL,조합론적 접근과 이분 탐색이 결합된 전형적인 수학 문제임
818_F_solution_4,818_F,Level Generation,solution_4,4,MATH,100,,,90,,0,70,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BINARY_SEARCH,90,KEEP_ORIGINAL,함수의 단조성/볼록성을 이용한 수학적 최적화 문제임
818_F_solution_7,818_F,Level Generation,solution_7,7,MATH,95,,,90,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BINARY_SEARCH,90,LIKELY_SPECIFIC_ALGORITHM,"MATH 태그가 광범위하지만, 실제 구현은 삼분 탐색(BINARY_SEARCH 범주)을 통한 최적값 찾기가 핵심 제어 구조임"
818_F_solution_8,818_F,Level Generation,solution_8,8,MATH,95,,,90,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BINARY_SEARCH,90,LIKELY_SPECIFIC_ALGORITHM,단순 수학 계산보다 삼분 탐색이라는 구체적인 탐색 기법이 코드의 제어 흐름을 결정함
818_F_solution_5,818_F,Level Generation,solution_5,5,MATH,100,,,0,,0,50,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,COMBINATORICS,50,KEEP_ORIGINAL,조합(nC2) 공식과 이차 방정식 근사치를 이용한 수학적 풀이가 명확함
818_F_solution_6,818_F,Level Generation,solution_6,6,MATH,90,,,100,,0,50,,,0,,0,0,,0,,0,80,,,,0,,,,,,,,BINARY_SEARCH,100,LIKELY_SPECIFIC_ALGORITHM,단순 수학 식 계산보다 그 식을 만족하는 x를 찾기 위한 BINARY_SEARCH 구조가 전체 코드의 제어 흐름을 결정함
818_F_solution_13,818_F,Level Generation,solution_13,13,MATH,85,,,40,,0,80,,,0,,0,0,,0,,0,95,,,,0,,,,,,,,PARAMETRIC_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,단순 수학 문제라기보다 Parametric Search를 통해 최적의 E를 찾는 구조가 지배적임
818_F_solution_14,818_F,Level Generation,solution_14,14,MATH,95,,,0,,20,80,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,COMBINATORICS,80,KEEP_ORIGINAL,조합론적 접근과 이차 방정식의 해를 이용한 수학적 풀이가 정확하게 적용됨
818_F_solution_11,818_F,Level Generation,solution_11,11,MATH,80,,,60,,0,0,,,0,,0,0,,0,,0,95,,,,0,,,,,,,,PARAMETRIC_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,단순 MATH라기보다 Parametric Search라는 구체적인 알고리즘 구조가 시간복잡도와 풀이 구조를 결정함
818_F_solution_12,818_F,Level Generation,solution_12,12,MATH,95,,,75,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BINARY_SEARCH,75,KEEP_ORIGINAL,"삼분 탐색 자체가 수학적 최적화 도구이며, 정의한 함수 f(k)의 성질 분석이 핵심이므로 MATH 분류가 적절함"
1204_D1_solution_1,1204_D1,Kirk and a Binary String (easy version),solution_1,1,GREEDY,95,,,0,,,,,,80,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,80,KEEP_ORIGINAL,"LNDS 길이를 계산하는 DP 요소가 포함되어 있으나, 최종 문자열을 결정하는 핵심 논리는 각 단계에서 0을 선택할 수 있는지 판단하는 그리디 전략임"
1204_D1_solution_1,1204_D1,Kirk and a Binary String (easy version),solution_1,1,DP,75,,0,0,0,,,0,0,,0,,,,95,,,,0,,0,,,,,0,0,,,GREEDY,95,LIKELY_SPECIFIC_ALGORITHM,"LNDS 길이를 구하는 것은 DP의 일종이나, 문제의 목적(0의 개수 최대화)을 달성하기 위해 이를 이용해 문자열을 재구성하는 과정이 그리디함"
1204_D1_solution_2,1204_D1,Kirk and a Binary String (easy version),solution_2,2,GREEDY,95,,,0,,,,,,85,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,85,KEEP_ORIGINAL,"DP를 통해 제약 조건을 계산하고, 그 범위 내에서 최적의 선택(0 배치)을 하는 그리디 과정이 핵심임"
1204_D1_solution_2,1204_D1,Kirk and a Binary String (easy version),solution_2,2,DP,85,,0,0,0,,,0,0,,0,,,,95,,,,0,,0,,,,,0,0,,,GREEDY,95,LIKELY_SPECIFIC_ALGORITHM,"DP는 LNDS 길이를 구하는 도구로 사용되었으며, 문제의 최종 목표인 '0의 개수 최대화'는 그리디한 재구성 단계에서 결정됨"
818_F_solution_19,818_F,Level Generation,solution_19,19,MATH,85,,,95,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BINARY_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,"단순한 수학 공식 적용을 넘어, 함수의 단조성/단봉성을 이용한 탐색 알고리즘(삼분 탐색)이 시간복잡도를 결정함"
818_F_solution_20,818_F,Level Generation,solution_20,20,MATH,85,,,95,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BINARY_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,"단순 수학 식 계산이 아니라, 그 식의 성질(단봉성)을 이용하여 범위를 좁히는 탐색 알고리즘이 풀이의 핵심임"
818_F_solution_15,818_F,Level Generation,solution_15,15,MATH,85,,,60,,0,70,,,0,,0,0,,0,,0,95,,,,0,,,,,,,,PARAMETRIC_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,"MATH 요소가 강하지만, 정답을 찾는 핵심 메커니즘은 PARAMETRIC_SEARCH임"
818_F_solution_16,818_F,Level Generation,solution_16,16,MATH,85,,,60,,0,70,,,0,,0,0,,0,,0,95,,,,0,,,,,,,,PARAMETRIC_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,"수학적 공식이 사용되지만, 전체적인 풀이 구조를 결정하는 것은 Parametric Search임"
818_F_solution_17,818_F,Level Generation,solution_17,17,MATH,85,,,95,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BINARY_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,"수학적 식 도출이 중요하지만, 실제 구현의 핵심은 단봉 함수의 최댓값을 찾는 삼분 탐색(BINARY_SEARCH 계열)에 있음."
818_F_solution_18,818_F,Level Generation,solution_18,18,MATH,85,,,95,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BINARY_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,"수학적 모델링이 기반이 되지만, 정답을 도출하는 핵심 제어 구조는 삼분 탐색(BINARY_SEARCH 계열)임."
818_F_solution_9,818_F,Level Generation,solution_9,9,MATH,85,,,95,,0,30,,,0,,0,0,,0,,0,40,,,,0,,,,,,,,BINARY_SEARCH,95,LIKELY_SPECIFIC_ALGORITHM,"수학적 공식 기반 문제이지만, 최적의 k를 찾는 과정이 BINARY_SEARCH로 명확히 구현됨"
